"treatment","forest_type","plot_ID","gbh_cm","gbh_cm_stem2","gbh_cm_stem3","height_m","code","species_ID","family","ID_level","sp_sdev","sp_m","ge_sdev","ge_m","basalarea_cm2","dia1","dia2","dia3","den","agb","plotA","plotB","plotC","wd_m","wd_sd","WD_level","agb_Mg","type_plot","gf"
"OL_near","deciduous","MAT1C502JR",34,NA,NA,7,"stevil","Sterculia villosa","Sterculiaceae","S",NA,0.254856,0.127696286609051,0.426577466240506,91.9915571071155,10.8225361302489,NA,NA,0.254856,12.3704310127403,"Y",NA,NA,0.254856,0.127696286609051,"S",0.00123704310127403,"A","T"
"OL_near","deciduous","MAT1C502JR",33,NA,NA,19.5,"celphi","Celtis philippenis","Ulmaceae","S",NA,NA,0.083757201008046,0.593820602542373,86.659866513537,10.5042262440651,NA,NA,0.593820602542373,72.4234216276012,"Y",NA,NA,0.593820602542373,0.083757201008046,"G",0.00724234216276012,"A","T"
"OL_near","deciduous","MAT1C502JR",93,NA,NA,22.5,"celphi","Celtis philippenis","Ulmaceae","S",NA,NA,0.083757201008046,0.593820602542373,688.265551400901,29.6028194150925,NA,NA,0.593820602542373,629.324879069622,"Y",NA,NA,0.593820602542373,0.083757201008046,"G",0.0629324879069622,"A","T"
"OL_near","deciduous","MAT1C502JR",168,NA,NA,21.5,"laghyp","Lagerstroemia hypoleuca","Lythraceae","S",NA,0.552762,0.063149351994809,0.596972214285714,2245.99455691283,53.4760608788768,NA,NA,0.552762,1780.57155333715,"Y",NA,NA,0.552762,0.063149351994809,"S",0.178057155333715,"A","T"
"OL_near","deciduous","MAT1C502JR",125,NA,NA,17.5,"dioooc","Diospyros oocarpa","Ebenaceae","S",NA,NA,0.130127618742892,0.697182559572917,1243.39799290543,39.7887357729738,NA,NA,0.697182559572917,1025.78936401328,"Y",NA,NA,0.697182559572917,0.130127618742892,"G",0.102578936401328,"A","T"
"OL_near","deciduous","MAT1C502JR",155,NA,NA,25.5,"terman","Terminalia manii","Combretaceae","S",NA,0.66,0.153541295211701,0.55471976127933,1911.84875389139,49.3380323584876,NA,NA,0.66,2136.80103191863,"Y",NA,NA,0.66,0.153541295211701,"S",0.213680103191863,"A","T"
"OL_near","deciduous","MAT1C502JR",195,NA,NA,17.5,"stevil","Sterculia villosa","Sterculiaceae","S",NA,0.254856,0.127696286609051,0.426577466240506,3025.93335553466,62.0704278058392,NA,NA,0.254856,915.113569973374,NA,NA,"Y",0.254856,0.127696286609051,"S",0.0915113569973374,"C","T"
"OL_near","deciduous","MAT1C502JR",250,NA,NA,NA,"stump","stump",NA,"G",NA,NA,NA,NA,4973.59197162173,79.5774715459477,NA,NA,NA,0,NA,NA,"Y",0.556149182600641,0.0441686096622183,"P",0,"C","T"
"OL_near","deciduous","MAT1C502JR",250,NA,NA,23.5,"tetnud","Tetrameles nudiflora","Tetramelaceae","S",0.048223213600921,0.307096,0.048223213600921,0.307096,4973.59197162173,79.5774715459477,NA,NA,0.307096,2377.38338441136,NA,NA,"Y",0.307096,0.048223213600921,"S",0.237738338441136,"C","T"
"OL_near","deciduous","MAT1C502JR",245,NA,NA,22.5,"pajrhe","Pajanelia rheedei","Bignoniaceae","S",NA,0.716352,0.252720575540128,0.425450666666667,4776.63772954551,77.9859221150287,NA,NA,0.716352,5006.84664256026,NA,NA,"Y",0.716352,0.252720575540128,"S",0.500684664256026,"C","T"
"OL_near","deciduous","MAT1C502JR",180,NA,NA,25.5,"tetnud","Tetrameles nudiflora","Tetramelaceae","S",0.048223213600921,0.307096,0.048223213600921,0.307096,2578.3100780887,57.2957795130823,NA,NA,0.307096,1355.91741477561,NA,NA,"Y",0.307096,0.048223213600921,"S",0.135591741477561,"C","T"
"OL_near","deciduous","MAT1C502JR",265,NA,NA,23.5,"ptetin","Pterocymbium tinctorium","Sterculiaceae","S",NA,0.25,0.070641632672714,0.324993333333333,5588.32793931418,84.3521198387045,NA,NA,0.25,2179.24541380248,NA,NA,"Y",0.25,0.070641632672714,"S",0.217924541380248,"C","T"
"OL_near","deciduous","MAT1C502JR",223,NA,NA,28.5,"terpro","Terminalia procera","Combretaceae","S",NA,0.52,0.153541295211701,0.55471976127933,3957.30808250843,70.9831046189853,NA,NA,0.52,3838.99416614863,NA,NA,"Y",0.52,0.153541295211701,"S",0.383899416614863,"C","T"
